functional group,A,A_OS,A',A'_OS,A_HOMO-,A_HOMO+,A_IE-,A_IE+,A_LUMO-,A_LUMO+,A_X-,A_X+,A_Z_radii-,A_Z_radii+,A_e_affin-,A_e_affin+,Bi,B_OS,B',B'_OS,B_HOMO-,B_HOMO+,B_IE-,B_IE+,B_LUMO-,B_LUMO+,B_X-,B_X+,B_Z_radii-,B_Z_radii+,B_e_affin-,B_e_affin+,Insulator,PBE band gap,μ,μĀ,μ𝐵 ̅,stable,t
CeCsAuTaO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Au,5,Ta,1.05399999999999,1.05399999999999,-4.70599999999999,64.4,825.7,1.391,-2.155,0.52,2.02,0.0649999999999999,2.725,95.9,126.9,0,0.0,0.46071,0.16929,0.05357,1,1.05219
CeCsAuTiO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Au,5,Ti,0.695999999999999,0.695999999999999,-5.064,116.05,774.05,1.7315,-2.4955,0.5,2.04,0.04,2.62,107.6,115.2,0,0.0,0.44286,0.16929,0.03571,1,1.06521
CeCsAuTmO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Au,5,Tm,1.859,1.859,-3.901,146.9,743.2,0.579,-1.343,0.645,1.895,0.47,3.13,61.9,160.9,0,0.00289999999999945,0.51786,0.16929,0.11071,1,1.01258
CeCsAuYbO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Au,5,Yb,1.3655,1.3655,-4.3945,143.35,746.75,0.168,-0.932,0.72,1.82,0.464999999999999,3.125,112.365,110.435,0,0.160099999999999,0.51357,0.16929,0.10643,1,1.01544
CeCsAuYO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Au,5,Y,1.599,1.599,-4.161,137.25,752.85,0.834,-1.59799999999999,0.66,1.88,0.139999999999999,2.8,96.6,126.2,0,0.0506000000000002,0.525,0.16929,0.11786,1,1.00783
CeCsBiPrO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Bi,5,Pr,0.7575,0.7575,-3.8125,90.1499999999999,613.15,1.1345,-1.82249999999999,0.445,1.575,1.2415,3.2385,40.3805,50.9195,0,0.158799999999999,0.625,0.16929,0.08214,1,0.94581
CeCsBiYO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Bi,5,Y,1.004,1.004,-3.566,43.8499999999999,659.45,0.872,-1.56,0.4,1.62,0.471499999999999,2.4685,30.8499999999999,60.45,0,0.160899999999999,0.59286,0.16929,0.05,1,0.9649
CeCsCrTmO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Cr,4,Tm,1.1875,1.1875,-3.2295,28.25,624.55,1.215,-3.137,0.204999999999999,1.455,0.58,3.02,17.35,81.65,0,0.0,0.51071,0.23929,0.11786,1,0.9846
CeCsHfAuO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Au,1.4909999999999899,1.4909999999999899,-4.269,107.35,782.75,1.005,-1.769,0.62,1.92,0.125,2.785,102.9,119.9,0,0.0,0.55714,0.23929,0.05,1,0.95524
CeCsHfCoO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Co,0.829,0.829,-3.607,41.5,716.9,0.967,-1.807,0.289999999999999,1.58999999999999,0.445,2.465,23.4,40.4,0,0.206999999999999,0.47143,0.23929,0.03571,1,1.01089
CeCsHfCuO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Cu,0.9175,0.9175,-3.6955,35.0,710.4,1.041,-1.733,0.299999999999999,1.6,0.435,2.475,50.75,67.75,0,0.0,0.44643,0.23929,0.06071,1,1.02836
CeCsHfFeO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Fe,0.828,0.828,-3.606,41.9499999999999,717.349999999999,0.9155,-1.8585,0.265,1.565,0.4,2.51,0.65,16.35,0,0.0,0.48393,0.23929,0.02321,1,1.00237
CeCsHfGaO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Ga,0.1005,0.1005,-2.6775,48.3,627.099999999999,1.1405,-1.6335,0.255,1.555,0.6075,2.3025,6.5,23.5,0,0.1855,0.475,0.23929,0.03214,1,1.00844
CeCsHfMnO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Mn,0.833,0.833,-3.61099999999999,21.0,696.4,0.8565,-1.9175,0.125,1.425,0.345,2.565,33.5,-16.5,0,0.0913000000000003,0.48393,0.23929,0.02321,1,1.00237
CeCsHfNiO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Ni,0.84,0.84,-3.618,30.65,706.05,1.0135,-1.7605,0.304999999999999,1.605,0.365,2.545,47.5,64.5,0,0.0,0.46786,0.23929,0.03929,1,1.01335
CeCsHfSnO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Sn,0.4575,0.4575,-3.2355,16.6,692.0,1.117,-1.657,0.329999999999999,1.63,0.515,2.395,45.149,62.149,0,0.1314,0.5,0.16929,0.00714,1,1.02463
CeCsHfTeO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Te,1.587,1.587,-4.365,96.9,772.3,1.107,-1.667,0.4,1.7,0.62,2.29,86.6,103.6,0,0.0,0.6,0.16929,0.09286,1,0.96059
CeCsHfTiO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Ti,0.795,0.795,-3.573,8.69999999999998,666.7,0.7265,-3.5005,0.12,1.42,0.165,2.745,4.7,12.3,0,0.0989000000000004,0.49286,0.23929,0.01429,1,0.99638
CeCsHfZrO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Hf,4,Zr,0.445,0.445,-3.223,7.69999999999998,667.7,0.367,-3.141,0.015,1.315,0.0424999999999999,2.8675,12.05,29.05,0,0.1099,0.51071,0.16929,0.00357,1,1.01736
CeCsNbBiO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Nb,4,Bi,0.0234999999999998,0.0234999999999998,-4.5935,19.75,683.55,1.912,-2.59999999999999,0.209999999999999,1.81,0.381499999999999,2.3785,2.54999999999999,88.75,0,0.0,0.61071,0.23929,0.125,1,0.92347
CeCsNbInO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Nb,4,In,1.0505,1.0505,-3.5665,52.75,611.05,2.01,-2.502,0.0899999999999999,1.69,0.355,2.405,24.5785,61.6215,0,0.113399999999999,0.52857,0.23929,0.04286,1,0.9731
CeCsNbPrO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Nb,5,Pr,0.780999999999999,0.780999999999999,-3.836,70.3999999999999,593.4,0.777499999999999,-3.73449999999999,0.235,1.365,0.86,3.62,37.8305,48.3695,0,0.116499999999999,0.58214,0.16929,0.125,1,0.97143
CeCsNbYO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Nb,5,Y,1.0275,1.0275,-3.5895,24.0999999999999,639.7,1.03999999999999,-3.47199999999999,0.19,1.41,0.09,2.84999999999999,28.3,57.9,0,0.1091,0.55,0.16929,0.09286,1,0.99158
CeCsPtTaO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Pt,4,Ta,0.8125,0.8125,-4.4645,53.55,814.849999999999,1.427,-2.11899999999999,0.389999999999999,1.89,0.0449999999999999,2.745,87.15,118.15,0,0.0,0.48036,0.23929,0.03393,1,1.00479
CeCsReAuO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Re,5,Au,0.187999999999999,0.187999999999999,-5.572,64.9,825.2,2.2955,-3.0595,0.32,2.21999999999999,0.01,2.67,108.4865,114.3135,0,0.0,0.51071,0.16929,0.09643,1,1.01736
CeCsSbGdO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Sb,5,Gd,1.3295,1.3295,-3.4975,120.65,713.05,0.483499999999999,-1.03949999999999,0.424999999999999,1.625,1.0725,2.8375,43.89,57.11,0,0.155499999999999,0.54929,0.16929,0.12071,1,0.99204
CeCsSbYO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Sb,5,Y,1.1325,1.1325,-3.69449999999999,109.05,724.65,0.938,-1.494,0.414999999999999,1.63499999999999,0.5875,2.3525,35.7,65.3,0,0.1557,0.53571,0.16929,0.10714,1,1.0008
CeCsSeTaO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Se,4,Ta,1.42899999999999,1.42899999999999,-5.08099999999999,89.8,851.099999999999,1.5125,-2.0335,0.524999999999999,2.025,0.7525,2.0375,82.0,113.0,0,0.0,0.43571,0.23929,0.07857,1,1.03603
CeCsTaAlO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Ta,4,Al,0.4705,0.4705,-3.18149999999999,91.8499999999999,669.45,1.551,-1.99499999999999,0.055,1.555,0.5575,2.2325,6.5,37.5,0,0.1066,0.43393,0.23929,0.05179,1,1.03732
CeCsTaBiO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Ta,4,Bi,0.459,0.459,-4.111,29.0,732.3,1.42899999999999,-2.117,0.26,1.76,0.396499999999999,2.3935,30.15,61.15,0,0.0,0.61071,0.23929,0.125,1,0.92347
CeCsTaPrO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Ta,5,Pr,0.2985,0.2985,-3.3535,119.149999999999,642.15,0.2945,-3.2515,0.185,1.315,0.845,3.635,10.2305,20.7695,0,0.121399999999999,0.58214,0.16929,0.125,1,0.97143
CeCsTaScO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Ta,4,Sc,0.181,0.181,-3.471,65.1499999999999,696.15,0.1795,-3.3665,0.0699999999999999,1.43,0.02,2.77,6.44999999999999,24.55,0,0.1032,0.50893,0.23929,0.02321,1,0.98577
CeCsTaTiO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Ta,4,Ti,0.358,0.358,-4.01,51.6499999999999,709.65,0.3405,-3.8865,0.02,1.52,0.104999999999999,2.685,11.7,19.3,0,0.0,0.45893,0.16929,0.02679,1,1.05348
CeCsTaTmO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Ta,5,Tm,0.805,0.805,-2.847,82.5,678.8,0.811999999999999,-2.734,0.125,1.375,0.405,3.195,34.0,65.0,0,0.1119,0.54286,0.16929,0.08571,1,0.99617
CeCsTaYO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Ta,5,Y,0.545,0.545,-3.107,72.8499999999999,688.45,0.556999999999999,-2.989,0.14,1.35999999999999,0.0749999999999999,2.865,0.699999999999999,30.3,0,0.114799999999999,0.55,0.16929,0.09286,1,0.99158
CeCsWDyO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,W,5,Dy,0.999999999999999,0.999999999999999,-3.50699999999999,98.8999999999999,671.1,1.0805,-3.3275,0.57,1.79,0.4675,3.20249999999999,22.3199999999999,56.28,0,0.0,0.54714,0.16929,0.10429,1,0.99341
CeCsWInO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,W,5,In,0.995499999999999,0.995499999999999,-3.5115,105.85,664.15,1.958,-2.45,0.289999999999999,2.07,0.3425,2.3925,20.7784999999999,57.8215,0,0.0,0.50714,0.16929,0.06429,1,1.01978
CeCsWNaO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,W,6,Na,0.879999999999999,0.879999999999999,-3.627,137.1,632.9,1.838,-2.57,0.714999999999999,1.645,0.0424999999999999,2.6925,12.8499999999999,65.75,0,0.0561,0.57857,0.23929,0.15,1,0.94228
CeCsWSrO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,W,6,Sr,0.489499999999999,0.489499999999999,-4.0175,110.25,659.75,1.5605,-2.8475,0.705,1.65499999999999,0.2375,2.9725,36.7885,41.8114999999999,0,0.12,0.63571,0.16929,0.20714,1,0.93962
CeCsWTlO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,W,5,Tl,1.06999999999999,1.06999999999999,-3.437,90.35,679.65,1.9235,-2.4845,0.369999999999999,1.99,0.25,2.485,23.86,54.7399999999999,0,0.0,0.5375,0.16929,0.09464,1,0.99964
CeCsZrAuO6,Ce,4,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Zr,4,Au,1.04599999999999,1.04599999999999,-4.714,115.05,775.05,1.37199999999999,-2.136,0.605,1.935,0.0825,2.7425,90.85,131.95,0,0.0,0.56071,0.23929,0.04643,1,0.95306
CeCsZrSnO6,Ce,3,Cs,1,1.0545,-1.0545,76.0499999999999,451.75,0.361,-0.361,0.165,0.955,0.0950000000000002,4.40499999999999,2.25,47.75,Zr,4,Sn,0.0124999999999999,0.0124999999999999,-3.6805,24.3,684.3,1.484,-2.024,0.314999999999999,1.645,0.4725,2.3525,33.099,74.199,0,0.133099999999999,0.50357,0.16929,0.01071,1,1.0222
CeCuReAuO6,Ce,3,Cu,1,2.3065,-2.3065,108.8,636.599999999999,0.346,-0.346,0.389999999999999,1.51,1.23,3.27,34.25,84.25,Re,5,Au,0.187999999999999,0.187999999999999,-5.572,64.9,825.2,2.2955,-3.0595,0.32,2.21999999999999,0.01,2.67,108.4865,114.3135,0,0.0,0.51071,0.06107,0.09643,1,0.90954
CeDyCr2O6,Ce,3,Dy,3,1.2535,-1.2535,22.2,550.0,1.1235,-1.1235,0.0499999999999999,1.17,0.415,4.085,8.02,41.98,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.05429,0.0,1,0.95802
CeErCr2O6,Ce,3,Er,3,1.075,-1.075,30.4,558.2,1.0735,-1.0735,0.0599999999999999,1.18,0.435,4.06499999999999,9.95,40.05,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.06143,0.0,1,0.95451
CeEuLuCoO6,Ce,4,Eu,2,1.3675,-1.3675,9.65000000000003,537.45,0.78,-0.78,0.0399999999999999,1.16,0.28,4.22,19.4,30.6,Lu,3,Co,1.309,1.309,-3.127,117.449999999999,640.95,0.429,-1.269,0.304999999999999,1.575,0.675,2.695,20.38,43.42,0,0.0,0.52536,0.08214,0.08964,1,0.9023
CeEuWMgO6,Ce,3,Eu,2,1.3675,-1.3675,9.65000000000003,537.45,0.78,-0.78,0.0399999999999999,1.16,0.28,4.22,19.4,30.6,W,5,Mg,0.0995000000000003,0.0995000000000003,-4.6065,16.1499999999999,753.85,1.54,-2.868,0.524999999999999,1.835,0.3525,2.3825,59.3,19.2999999999999,0,0.0057999999999998,0.47857,0.01214,0.03571,1,0.96433
CeFeO3,Ce,3,Ce,3,0.0,0.0,0.0,527.8,0.0,0.0,0.0,1.12,0.0,4.5,0.0,50.0,Fe,3,Fe,0.0,0.0,-4.434,0.0,759.3,0.0,-0.943,0.0,1.83,0.0,2.11,0.0,15.7,0,0.0,0.46071,0.0,0.0,1,0.97024
CeGaO3,Ce,3,Ce,3,0.0,0.0,0.0,527.8,0.0,0.0,0.0,1.12,0.0,4.5,0.0,50.0,Ga,3,Ga,0.0,0.0,-2.577,0.0,578.8,0.0,-0.493,0.0,1.81,0.0,1.695,0.0,30.0,0,0.0,0.44286,0.0,0.0,0,0.98225
CeGdCr2O6,Ce,3,Gd,3,1.084,-1.084,32.3,560.099999999999,0.7615,-0.7615,0.0399999999999999,1.16,0.294999999999999,4.205,18.39,31.61,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.04643,0.0,1,0.96188
CeGdTmCrO6,Ce,3,Gd,3,1.084,-1.084,32.3,560.099999999999,0.7615,-0.7615,0.0399999999999999,1.16,0.294999999999999,4.205,18.39,31.61,Tm,3,Cr,1.1875,1.1875,-3.2295,28.25,624.55,1.215,-3.137,0.204999999999999,1.455,0.58,3.02,17.35,81.65,0,0.0,0.53393,0.04643,0.09464,1,0.90253
CeHfCo2O6,Ce,4,Hf,4,1.389,-1.389,73.8,601.599999999999,1.387,-1.387,0.0899999999999999,1.21,0.794999999999999,3.705,16.5,33.5,Co,2,Co,0.0,0.0,-4.436,0.0,758.4,0.0,-0.84,0.0,1.88,0.0,2.02,0.0,63.8,0,0.0,0.53214,0.04643,0.0,0,0.83897
CeHfV2O6,Ce,4,Hf,4,1.389,-1.389,73.8,601.599999999999,1.387,-1.387,0.0899999999999999,1.21,0.794999999999999,3.705,16.5,33.5,V,2,V,0.0,0.0,-4.469,0.0,650.3,0.0,-4.362,0.0,1.63,0.0,2.43,0.0,50.7,0,0.0,0.56429,0.04643,0.0,1,0.82173
CeHgAuTaO6,Ce,3,Hg,1,3.4075,-3.4075,239.6,767.4,0.521,-0.521,0.439999999999999,1.56,1.045,3.455,49.0,1.0,Au,5,Ta,1.05399999999999,1.05399999999999,-4.70599999999999,64.4,825.7,1.391,-2.155,0.52,2.02,0.0649999999999999,2.725,95.9,126.9,0,0.0,0.46071,0.08,0.05357,1,1.00897
CeHgPtTaO6,Ce,4,Hg,1,3.4075,-3.4075,239.6,767.4,0.521,-0.521,0.439999999999999,1.56,1.045,3.455,49.0,1.0,Pt,4,Ta,0.8125,0.8125,-4.4645,53.55,814.849999999999,1.427,-2.11899999999999,0.389999999999999,1.89,0.0449999999999999,2.745,87.15,118.15,0,0.0,0.48036,0.15,0.03393,1,0.96214
CeHgReAuO6,Ce,4,Hg,1,3.4075,-3.4075,239.6,767.4,0.521,-0.521,0.439999999999999,1.56,1.045,3.455,49.0,1.0,Re,4,Au,0.187999999999999,0.187999999999999,-5.572,64.9,825.2,2.2955,-3.0595,0.32,2.21999999999999,0.01,2.67,108.4865,114.3135,0,0.0,0.52857,0.15,0.07857,1,0.93179
CeHgTiAuO6,Ce,4,Hg,1,3.4075,-3.4075,239.6,767.4,0.521,-0.521,0.439999999999999,1.56,1.045,3.455,49.0,1.0,Ti,4,Au,0.695999999999999,0.695999999999999,-5.064,116.05,774.05,1.7315,-2.4955,0.5,2.04,0.04,2.62,107.6,115.2,0,0.0,0.51964,0.15,0.0875,1,0.93727
CeHgTiTeO6,Ce,3,Hg,1,3.4075,-3.4075,239.6,767.4,0.521,-0.521,0.439999999999999,1.56,1.045,3.455,49.0,1.0,Ti,4,Te,0.791999999999999,0.791999999999999,-5.16,105.6,763.6,1.8335,-2.3935,0.28,1.82,0.455,2.125,91.3,98.8999999999999,0,0.0,0.5625,0.08,0.13036,1,0.94324
CeHoCr2O6,Ce,3,Ho,3,1.1305,-1.1305,26.5,554.3,1.126,-1.126,0.0549999999999999,1.175,0.425,4.075,8.695,41.305,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.06143,0.0,1,0.95451
CeInWMgO6,Ce,3,In,3,1.258,-1.258,15.25,543.05,0.246,-0.246,0.329999999999999,1.45,1.225,3.275,6.4785,43.5215,W,4,Mg,0.0995000000000003,0.0995000000000003,-4.6065,16.1499999999999,753.85,1.54,-2.868,0.524999999999999,1.835,0.3525,2.3825,59.3,19.2999999999999,0,0.00459999999999993,0.49286,0.06643,0.02143,1,0.91789
CeIrO3,Ce,3,Ce,3,0.0,0.0,0.0,527.8,0.0,0.0,0.0,1.12,0.0,4.5,0.0,50.0,Ir,3,Ir,0.0,0.0,-5.659,0.0,878.0,0.0,-0.955,0.0,2.2,0.0,2.628,0.0,151.0,0,0.0,0.48571,0.0,0.0,0,0.95391
CeKAuPrO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Au,5,Pr,1.35249999999999,1.35249999999999,-4.4075,183.55,706.55,1.09649999999999,-1.8605,0.705,1.835,0.91,3.57,106.1305,116.6695,0,0.113099999999999,0.55714,0.08357,0.15,1,0.94811
CeKAuTaO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Au,5,Ta,1.05399999999999,1.05399999999999,-4.70599999999999,64.4,825.7,1.391,-2.155,0.52,2.02,0.0649999999999999,2.725,95.9,126.9,0,0.0,0.46071,0.08357,0.05357,1,1.0107
CeKAuTmO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Au,5,Tm,1.859,1.859,-3.901,146.9,743.2,0.579,-1.343,0.645,1.895,0.47,3.13,61.9,160.9,0,0.00380000000000002,0.51786,0.08357,0.11071,1,0.97265
CeKAuYbO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Au,5,Yb,1.3655,1.3655,-4.3945,143.35,746.75,0.168,-0.932,0.72,1.82,0.464999999999999,3.125,112.365,110.435,0,0.4032,0.51357,0.08357,0.10643,1,0.9754
CeKAuYO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Au,5,Y,1.599,1.599,-4.161,137.25,752.85,0.834,-1.59799999999999,0.66,1.88,0.139999999999999,2.8,96.6,126.2,0,0.0659999999999998,0.525,0.08357,0.11786,1,0.96809
CeKBiPrO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Bi,5,Pr,0.7575,0.7575,-3.8125,90.1499999999999,613.15,1.1345,-1.82249999999999,0.445,1.575,1.2415,3.2385,40.3805,50.9195,0,0.156399999999999,0.625,0.08357,0.08214,1,0.90852
CeKBiTmO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Bi,5,Tm,1.264,1.264,-3.306,53.5,649.8,0.617,-1.305,0.385,1.635,0.8015,2.7985,3.85,95.15,0,0.1579,0.58571,0.08357,0.04286,1,0.93102
CeKBiYO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Bi,5,Y,1.004,1.004,-3.566,43.8499999999999,659.45,0.872,-1.56,0.4,1.62,0.471499999999999,2.4685,30.8499999999999,60.45,0,0.158099999999999,0.59286,0.08357,0.05,1,0.92685
CeKHfAuO6,Ce,4,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Hf,4,Au,1.4909999999999899,1.4909999999999899,-4.269,107.35,782.75,1.005,-1.769,0.62,1.92,0.125,2.785,102.9,119.9,0,0.0,0.55714,0.15357,0.05,1,0.91632
CeKHfTeO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Hf,4,Te,1.587,1.587,-4.365,96.9,772.3,1.107,-1.667,0.4,1.7,0.62,2.29,86.6,103.6,0,0.0,0.6,0.08357,0.09286,1,0.92271
CeKSbTmO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Sb,5,Tm,1.3925,1.3925,-3.4345,118.7,715.0,0.682999999999999,-1.23899999999999,0.399999999999999,1.65,0.9175,2.6825,1.0,100.0,0,0.1484,0.52857,0.08357,0.1,1,0.96583
CeKTaBiO6,Ce,3,K,1,1.165,-1.165,54.4999999999999,473.299999999999,0.3965,-0.3965,0.15,0.97,0.405,4.095,0.8,49.2,Ta,5,Bi,0.459,0.459,-4.111,29.0,732.3,1.42899999999999,-2.117,0.26,1.76,0.396499999999999,2.3935,30.15,61.15,0,0.0,0.59643,0.08357,0.13929,1,0.92478
